REGION,CYCLONE_ID,LON_TCIR,LAT_TCIR,TIME,WIND_KTS,SIZE,PRESSURE_MB,USA_ATCF_ID,ISO_TIME,SID,LAT_IBTRACS,LON_IBTRACS,USA_WIND,USA_PRES
ATLN,200409L,-88.1,27.3,2004-09-15 15:00:00,115.0,193.8,938.0,AL092004,2004-09-15 15:00:00,2004247N10332,27.3,-88.1,115,938
ATLN,200409L,-88.2,27.9,2004-09-15 18:00:00,115.0,187.5,937.0,AL092004,2004-09-15 18:00:00,2004247N10332,27.9,-88.2,115,937
ATLN,200409L,-88.2,28.4,2004-09-15 21:00:00,112.0,187.5,934.0,AL092004,2004-09-15 21:00:00,2004247N10332,28.4,-88.2,113,934
ATLN,200409L,-87.7,31.4,2004-09-16 12:00:00,70.0,137.5,965.0,AL092004,2004-09-16 12:00:00,2004247N10332,31.4,-87.7,70,965
ATLN,200409L,-87.6,31.9,2004-09-16 15:00:00,60.0,93.8,970.0,AL092004,2004-09-16 15:00:00,2004247N10332,32.0,-87.6,60,970
ATLN,200409L,-87.4,32.5,2004-09-16 18:00:00,50.0,50.0,975.0,AL092004,2004-09-16 18:00:00,2004247N10332,32.5,-87.4,50,975
ATLN,200409L,-87.0,33.1,2004-09-16 21:00:00,40.0,25.0,980.0,AL092004,2004-09-16 21:00:00,2004247N10332,33.2,-87.0,40,981
ATLN,200409L,-84.0,35.4,2004-09-17 12:00:00,20.0,0.0,994.0,AL092004,2004-09-17 12:00:00,2004247N10332,35.4,-84.0,20,994
ATLN,200409L,-83.2,35.8,2004-09-17 15:00:00,20.0,0.0,995.0,AL092004,2004-09-17 15:00:00,2004247N10332,35.8,-83.2,20,995
ATLN,200409L,-82.3,36.2,2004-09-17 18:00:00,20.0,0.0,996.0,AL092004,2004-09-17 18:00:00,2004247N10332,36.2,-82.3,20,996
ATLN,200409L,-77.6,38.0,2004-09-18 09:00:00,15.0,0.0,999.0,AL092004,2004-09-18 09:00:00,2004247N10332,38.1,-77.5,15,999
ATLN,200409L,-76.7,38.4,2004-09-18 12:00:00,15.0,0.0,1000.0,AL092004,2004-09-18 12:00:00,2004247N10332,38.4,-76.7,15,1000
ATLN,200409L,-76.1,38.2,2004-09-18 15:00:00,20.0,0.0,1001.0,AL092004,2004-09-18 15:00:00,2004247N10332,38.3,-76.1,20,1001
ATLN,200409L,-75.5,38.0,2004-09-18 18:00:00,25.0,0.0,1002.0,AL092004,2004-09-18 18:00:00,2004247N10332,38.0,-75.5,25,1002
ATLN,200409L,-74.8,37.8,2004-09-18 21:00:00,30.0,7.5,1002.0,AL092004,2004-09-18 21:00:00,2004247N10332,37.8,-74.7,30,1003
ATLN,200409L,-74.0,37.5,2004-09-19 00:00:00,35.0,15.0,1003.0,AL092004,2004-09-19 00:00:00,2004247N10332,37.5,-74.0,35,1003
ATLN,200409L,-74.2,35.2,2004-09-19 09:00:00,35.0,18.8,1006.0,AL092004,2004-09-19 09:00:00,2004247N10332,35.3,-74.2,35,1007
ATLN,200409L,-74.5,34.5,2004-09-19 12:00:00,35.0,18.8,1008.0,AL092004,2004-09-19 12:00:00,2004247N10332,34.5,-74.5,35,1008
ATLN,200409L,-75.2,33.6,2004-09-19 15:00:00,35.0,18.8,1008.0,AL092004,2004-09-19 15:00:00,2004247N10332,33.7,-75.1,35,1008
ATLN,200409L,-75.8,32.8,2004-09-19 18:00:00,35.0,18.8,1008.0,AL092004,2004-09-19 18:00:00,2004247N10332,32.8,-75.8,35,1008
ATLN,200409L,-76.7,31.9,2004-09-19 21:00:00,35.0,18.8,1008.0,AL092004,2004-09-19 21:00:00,2004247N10332,31.9,-76.7,35,1008
ATLN,200409L,-77.5,31.0,2004-09-20 00:00:00,35.0,18.8,1008.0,AL092004,2004-09-20 00:00:00,2004247N10332,31.0,-77.5,35,1008
ATLN,200409L,-78.7,27.5,2004-09-20 12:00:00,30.0,0.0,1009.0,AL092004,2004-09-20 12:00:00,2004247N10332,27.5,-78.7,30,1009
ATLN,200409L,-78.9,26.9,2004-09-20 15:00:00,28.0,0.0,1009.0,AL092004,2004-09-20 15:00:00,2004247N10332,26.9,-78.9,28,1009
ATLN,200409L,-79.1,26.4,2004-09-20 18:00:00,25.0,0.0,1009.0,AL092004,2004-09-20 18:00:00,2004247N10332,26.4,-79.1,25,1009
ATLN,200409L,-79.4,26.2,2004-09-20 21:00:00,25.0,0.0,1009.0,AL092004,2004-09-20 21:00:00,2004247N10332,26.2,-79.4,25,1009
ATLN,200409L,-82.2,25.5,2004-09-21 15:00:00,25.0,0.0,1010.0,AL092004,2004-09-21 15:00:00,2004247N10332,25.5,-82.2,25,1010
ATLN,200409L,-82.8,25.2,2004-09-21 18:00:00,25.0,0.0,1010.0,AL092004,2004-09-21 18:00:00,2004247N10332,25.2,-82.8,25,1010
ATLN,200409L,-83.4,25.0,2004-09-21 21:00:00,25.0,0.0,1010.0,AL092004,2004-09-21 21:00:00,2004247N10332,24.9,-83.4,25,1010
ATLN,200409L,-87.3,26.0,2004-09-22 12:00:00,25.0,0.0,1010.0,AL092004,2004-09-22 12:00:00,2004247N10332,26.0,-87.3,25,1010
ATLN,200409L,-87.9,26.2,2004-09-22 15:00:00,28.0,0.0,1009.0,AL092004,2004-09-22 15:00:00,2004247N10332,26.3,-88.0,28,1009
ATLN,200409L,-88.6,26.5,2004-09-22 18:00:00,30.0,0.0,1008.0,AL092004,2004-09-22 18:00:00,2004247N10332,26.5,-88.6,30,1008
ATLN,200409L,-89.0,26.8,2004-09-22 21:00:00,32.0,13.1,1008.0,AL092004,2004-09-22 21:00:00,2004247N10332,26.8,-89.0,33,1008
ATLN,200409L,-89.5,27.1,2004-09-23 00:00:00,35.0,26.2,1007.0,AL092004,2004-09-23 00:00:00,2004247N10332,27.1,-89.5,35,1007
ATLN,200409L,-92.5,29.0,2004-09-23 15:00:00,45.0,42.5,1000.0,AL092004,2004-09-23 15:00:00,2004247N10332,29.1,-92.5,45,1001
ATLN,200409L,-92.7,29.2,2004-09-23 18:00:00,40.0,40.0,1003.0,AL092004,2004-09-23 18:00:00,2004247N10332,29.2,-92.7,40,1003
ATLN,200409L,-93.0,29.4,2004-09-23 21:00:00,35.0,20.0,1003.0,AL092004,2004-09-23 21:00:00,2004247N10332,29.4,-92.9,35,1003
ATLN,200409L,-93.2,29.6,2004-09-24 00:00:00,30.0,0.0,1003.0,AL092004,2004-09-24 00:00:00,2004247N10332,29.6,-93.2,30,1003
ATLN,200410L,-39.7,31.5,2004-09-07 12:00:00,25.0,0.0,1009.0,AL102004,2004-09-07 12:00:00,2004252N32320,31.5,-39.7,25,1009
ATLN,200410L,-39.5,31.6,2004-09-07 15:00:00,25.0,0.0,1009.0,AL102004,2004-09-07 15:00:00,2004252N32320,31.6,-39.5,25,1009
ATLN,200410L,-39.3,31.7,2004-09-07 18:00:00,25.0,0.0,1009.0,AL102004,2004-09-07 18:00:00,2004252N32320,31.7,-39.3,25,1009
ATLN,200410L,-38.7,32.0,2004-09-08 00:00:00,25.0,0.0,1010.0,AL102004,2004-09-08 00:00:00,2004252N32320,32.0,-38.7,25,1010
ATLN,200410L,-37.6,32.5,2004-09-08 09:00:00,25.0,0.0,1012.0,AL102004,2004-09-08 09:00:00,2004252N32320,32.5,-37.6,25,1012
ATLN,200410L,-37.1,32.8,2004-09-08 12:00:00,25.0,0.0,1012.0,AL102004,2004-09-08 12:00:00,2004252N32320,32.8,-37.1,25,1012
ATLN,200410L,-36.5,33.3,2004-09-08 15:00:00,25.0,0.0,1012.0,AL102004,2004-09-08 15:00:00,2004252N32320,33.2,-36.5,25,1012
ATLN,200410L,-36.0,33.8,2004-09-08 18:00:00,25.0,0.0,1012.0,AL102004,2004-09-08 18:00:00,2004252N32320,33.8,-36.0,25,1012
ATLN,200410L,-34.0,36.4,2004-09-09 09:00:00,30.0,0.0,1013.0,AL102004,2004-09-09 09:00:00,2004252N32320,36.5,-33.9,30,1013
ATLN,200410L,-33.6,36.5,2004-09-09 12:00:00,30.0,0.0,1013.0,AL102004,2004-09-09 12:00:00,2004252N32320,36.5,-33.6,30,1013
ATLN,200410L,-33.5,36.2,2004-09-09 15:00:00,30.0,0.0,1014.0,AL102004,2004-09-09 15:00:00,2004252N32320,36.3,-33.5,30,1014
ATLN,200410L,-33.4,36.0,2004-09-09 18:00:00,30.0,0.0,1014.0,AL102004,2004-09-09 18:00:00,2004252N32320,36.0,-33.4,30,1014
ATLN,200410L,-30.2,35.4,2004-09-10 09:00:00,22.0,0.0,1016.0,AL102004,2004-09-10 09:00:00,2004252N32320,35.4,-30.3,23,1016
ATLN,200410L,-29.5,35.3,2004-09-10 12:00:00,20.0,0.0,1016.0,AL102004,2004-09-10 12:00:00,2004252N32320,35.3,-29.5,20,1016
ATLN,200411L,-60.0,15.9,2004-09-13 18:00:00,25.0,0.0,1010.0,AL112004,2004-09-13 18:00:00,2004258N16300,15.9,-60.0,25,1010
ATLN,200411L,-60.4,15.9,2004-09-13 21:00:00,25.0,0.0,1010.0,AL112004,2004-09-13 21:00:00,2004258N16300,15.9,-60.3,25,1010
ATLN,200411L,-62.6,16.4,2004-09-14 12:00:00,35.0,18.8,1006.0,AL112004,2004-09-14 12:00:00,2004258N16300,16.4,-62.6,35,1006
ATLN,200411L,-63.0,16.5,2004-09-14 15:00:00,42.0,26.9,1001.0,AL112004,2004-09-14 15:00:00,2004258N16300,16.5,-63.1,43,1001
ATLN,200411L,-63.5,16.7,2004-09-14 18:00:00,50.0,35.0,996.0,AL112004,2004-09-14 18:00:00,2004258N16300,16.7,-63.5,50,996
ATLN,200411L,-63.8,16.9,2004-09-14 21:00:00,52.0,35.0,996.0,AL112004,2004-09-14 21:00:00,2004258N16300,16.9,-63.8,53,996
ATLN,200411L,-65.4,17.6,2004-09-15 12:00:00,60.0,50.0,991.0,AL112004,2004-09-15 12:00:00,2004258N16300,17.6,-65.4,60,991
ATLN,200411L,-65.8,17.9,2004-09-15 15:00:00,60.0,55.0,991.0,AL112004,2004-09-15 15:00:00,2004258N16300,17.9,-65.9,60,991
ATLN,200411L,-66.2,18.1,2004-09-15 18:00:00,60.0,60.0,991.0,AL112004,2004-09-15 18:00:00,2004258N16300,18.1,-66.2,60,991
ATLN,200411L,-68.5,18.6,2004-09-16 12:00:00,70.0,27.5,984.0,AL112004,2004-09-16 12:00:00,2004258N16300,18.6,-68.5,70,984
ATLN,200411L,-68.8,18.7,2004-09-16 15:00:00,68.0,40.0,986.0,AL112004,2004-09-16 15:00:00,2004258N16300,18.7,-68.9,68,986
ATLN,200411L,-69.0,18.8,2004-09-16 18:00:00,65.0,52.5,988.0,AL112004,2004-09-16 18:00:00,2004258N16300,18.8,-69.0,65,988
ATLN,200411L,-69.2,19.0,2004-09-16 21:00:00,62.0,52.5,989.0,AL112004,2004-09-16 21:00:00,2004258N16300,19.0,-69.2,63,989
ATLN,200411L,-70.7,19.7,2004-09-17 12:00:00,50.0,100.0,990.0,AL112004,2004-09-17 12:00:00,2004258N16300,19.7,-70.7,50,990
ATLN,200411L,-71.2,19.9,2004-09-17 15:00:00,40.0,50.0,996.0,AL112004,2004-09-17 15:00:00,2004258N16300,19.9,-71.2,40,996
ATLN,200411L,-71.6,20.0,2004-09-17 18:00:00,30.0,0.0,1002.0,AL112004,2004-09-17 18:00:00,2004258N16300,20.0,-71.6,30,1002
ATLN,200411L,-72.7,20.8,2004-09-18 09:00:00,45.0,30.0,1000.0,AL112004,2004-09-18 09:00:00,2004258N16300,20.8,-72.7,45,1000
ATLN,200411L,-72.8,21.2,2004-09-18 12:00:00,45.0,36.2,1000.0,AL112004,2004-09-18 12:00:00,2004258N16300,21.2,-72.8,45,1000
ATLN,200411L,-72.5,21.4,2004-09-18 15:00:00,42.0,36.9,1002.0,AL112004,2004-09-18 15:00:00,2004258N16300,21.5,-72.6,43,1003
ATLN,200411L,-72.3,21.7,2004-09-18 18:00:00,40.0,37.5,1005.0,AL112004,2004-09-18 18:00:00,2004258N16300,21.7,-72.3,40,1005
ATLN,200411L,-72.2,21.9,2004-09-18 21:00:00,40.0,37.5,1004.0,AL112004,2004-09-18 21:00:00,2004258N16300,21.9,-72.2,40,1004
ATLN,200411L,-72.2,22.2,2004-09-19 00:00:00,40.0,37.5,1002.0,AL112004,2004-09-19 00:00:00,2004258N16300,22.2,-72.2,40,1002
ATLN,200411L,-72.4,23.1,2004-09-19 09:00:00,40.0,37.5,1001.0,AL112004,2004-09-19 09:00:00,2004258N16300,23.1,-72.4,40,1001
ATLN,200411L,-72.5,23.5,2004-09-19 12:00:00,40.0,37.5,1000.0,AL112004,2004-09-19 12:00:00,2004258N16300,23.5,-72.5,40,1000
ATLN,200411L,-72.4,23.9,2004-09-19 15:00:00,42.0,56.2,998.0,AL112004,2004-09-19 15:00:00,2004258N16300,23.9,-72.4,43,998
ATLN,200411L,-72.3,24.2,2004-09-19 18:00:00,45.0,75.0,996.0,AL112004,2004-09-19 18:00:00,2004258N16300,24.2,-72.3,45,996
ATLN,200411L,-72.2,24.5,2004-09-19 21:00:00,48.0,75.0,995.0,AL112004,2004-09-19 21:00:00,2004258N16300,24.5,-72.2,48,995
ATLN,200411L,-72.1,24.8,2004-09-20 00:00:00,50.0,75.0,994.0,AL112004,2004-09-20 00:00:00,2004258N16300,24.8,-72.1,50,994
ATLN,200411L,-71.7,26.6,2004-09-20 12:00:00,60.0,82.5,989.0,AL112004,2004-09-20 12:00:00,2004258N16300,26.6,-71.7,60,989
ATLN,200411L,-71.6,26.9,2004-09-20 15:00:00,68.0,83.8,986.0,AL112004,2004-09-20 15:00:00,2004258N16300,27.0,-71.6,68,987
ATLN,200411L,-71.4,27.2,2004-09-20 18:00:00,75.0,85.0,984.0,AL112004,2004-09-20 18:00:00,2004258N16300,27.2,-71.4,75,984
ATLN,200411L,-71.1,27.3,2004-09-20 21:00:00,75.0,87.5,983.0,AL112004,2004-09-20 21:00:00,2004258N16300,27.3,-71.1,75,983
ATLN,200411L,-69.3,27.5,2004-09-21 15:00:00,75.0,93.8,972.0,AL112004,2004-09-21 15:00:00,2004258N16300,27.5,-69.3,75,972
ATLN,200411L,-69.2,27.4,2004-09-21 18:00:00,75.0,93.8,972.0,AL112004,2004-09-21 18:00:00,2004258N16300,27.4,-69.2,75,972
ATLN,200411L,-69.1,27.3,2004-09-21 21:00:00,78.0,93.1,972.0,AL112004,2004-09-21 21:00:00,2004258N16300,27.3,-69.0,78,972
ATLN,200411L,-68.5,26.5,2004-09-22 12:00:00,85.0,105.0,968.0,AL112004,2004-09-22 12:00:00,2004258N16300,26.5,-68.5,85,968
ATLN,200411L,-68.7,26.4,2004-09-22 15:00:00,85.0,105.0,968.0,AL112004,2004-09-22 15:00:00,2004258N16300,26.4,-68.6,85,968
ATLN,200411L,-68.8,26.2,2004-09-22 18:00:00,85.0,105.0,967.0,AL112004,2004-09-22 18:00:00,2004258N16300,26.2,-68.8,85,967
ATLN,200411L,-68.9,25.9,2004-09-22 21:00:00,85.0,105.0,966.0,AL112004,2004-09-22 21:00:00,2004258N16300,25.9,-68.9,85,967
ATLN,200411L,-69.6,25.5,2004-09-23 12:00:00,80.0,105.0,966.0,AL112004,2004-09-23 12:00:00,2004258N16300,25.5,-69.6,80,966
ATLN,200411L,-69.8,25.6,2004-09-23 15:00:00,78.0,105.0,966.0,AL112004,2004-09-23 15:00:00,2004258N16300,25.6,-69.8,78,966
ATLN,200411L,-70.0,25.8,2004-09-23 18:00:00,75.0,105.0,966.0,AL112004,2004-09-23 18:00:00,2004258N16300,25.8,-70.0,75,966
ATLN,200411L,-70.2,25.9,2004-09-23 21:00:00,72.0,105.0,966.0,AL112004,2004-09-23 21:00:00,2004258N16300,25.9,-70.2,73,966
ATLN,200411L,-72.2,26.2,2004-09-24 12:00:00,80.0,115.0,969.0,AL112004,2004-09-24 12:00:00,2004258N16300,26.2,-72.2,80,969
ATLN,200411L,-72.7,26.3,2004-09-24 15:00:00,82.0,115.0,968.0,AL112004,2004-09-24 15:00:00,2004258N16300,26.3,-72.6,83,969
ATLN,200411L,-73.1,26.4,2004-09-24 18:00:00,85.0,115.0,968.0,AL112004,2004-09-24 18:00:00,2004258N16300,26.4,-73.1,85,968
ATLN,200411L,-73.7,26.4,2004-09-24 21:00:00,85.0,124.4,966.0,AL112004,2004-09-24 21:00:00,2004258N16300,26.4,-73.7,85,966
ATLN,200411L,-76.9,26.6,2004-09-25 12:00:00,100.0,126.2,957.0,AL112004,2004-09-25 12:00:00,2004258N16300,26.6,-76.9,100,957
ATLN,200411L,-77.6,26.8,2004-09-25 15:00:00,102.0,130.0,954.0,AL112004,2004-09-25 15:00:00,2004258N16300,26.8,-77.5,101,955
ATLN,200411L,-78.2,26.9,2004-09-25 18:00:00,105.0,133.8,952.0,AL112004,2004-09-25 18:00:00,2004258N16300,26.9,-78.2,105,952
ATLN,200411L,-78.8,27.0,2004-09-25 21:00:00,105.0,142.5,952.0,AL112004,2004-09-25 21:00:00,2004258N16300,27.0,-78.8,105,952
ATLN,200411L,-81.6,27.7,2004-09-26 12:00:00,75.0,137.5,965.0,AL112004,2004-09-26 12:00:00,2004258N16300,27.7,-81.6,75,965
ATLN,200411L,-81.9,28.0,2004-09-26 15:00:00,65.0,134.4,968.0,AL112004,2004-09-26 15:00:00,2004258N16300,28.0,-82.0,65,968
ATLN,200411L,-82.3,28.3,2004-09-26 18:00:00,55.0,131.2,970.0,AL112004,2004-09-26 18:00:00,2004258N16300,28.3,-82.3,55,970
ATLN,200411L,-82.5,28.8,2004-09-26 21:00:00,50.0,119.4,974.0,AL112004,2004-09-26 21:00:00,2004258N16300,28.8,-82.5,50,974
ATLN,200411L,-83.8,31.8,2004-09-27 15:00:00,32.0,62.5,990.0,AL112004,2004-09-27 15:00:00,2004258N16300,31.8,-83.8,33,990
ATLN,200411L,-83.6,32.5,2004-09-27 18:00:00,30.0,0.0,993.0,AL112004,2004-09-27 18:00:00,2004258N16300,32.5,-83.6,30,993
ATLN,200411L,-83.4,32.9,2004-09-27 21:00:00,28.0,0.0,996.0,AL112004,2004-09-27 21:00:00,2004258N16300,32.9,-83.4,28,996
ATLN,200411L,-81.0,35.4,2004-09-28 12:00:00,20.0,0.0,1000.0,AL112004,2004-09-28 12:00:00,2004258N16300,35.4,-81.0,20,1000
ATLN,200411L,-79.7,36.3,2004-09-28 15:00:00,22.0,0.0,1000.0,AL112004,2004-09-28 15:00:00,2004258N16300,36.4,-79.8,23,1000
ATLN,200411L,-78.4,37.3,2004-09-28 18:00:00,25.0,0.0,999.0,AL112004,2004-09-28 18:00:00,2004258N16300,37.3,-78.4,25,999
ATLN,200411L,-77.4,37.8,2004-09-28 21:00:00,25.0,0.0,999.0,AL112004,2004-09-28 21:00:00,2004258N16300,37.9,-77.3,25,999
ATLN,200411L,-72.5,38.5,2004-09-29 12:00:00,35.0,37.5,999.0,AL112004,2004-09-29 12:00:00,2004258N16300,38.5,-72.5,35,999
ATLN,200412L,-29.9,11.2,2004-09-16 09:00:00,30.0,0.0,1008.0,AL122004,2004-09-16 09:00:00,2004260N11331,11.2,-30.0,30,1008
ATLN,200412L,-30.7,11.2,2004-09-16 12:00:00,30.0,0.0,1007.0,AL122004,2004-09-16 12:00:00,2004260N11331,11.2,-30.7,30,1007
ATLN,200412L,-31.4,11.2,2004-09-16 15:00:00,32.0,11.2,1006.0,AL122004,2004-09-16 15:00:00,2004260N11331,11.2,-31.4,33,1006
ATLN,200412L,-32.1,11.2,2004-09-16 18:00:00,35.0,22.5,1005.0,AL122004,2004-09-16 18:00:00,2004260N11331,11.2,-32.1,35,1005
ATLN,200412L,-34.8,11.8,2004-09-17 09:00:00,52.0,55.0,996.0,AL122004,2004-09-17 09:00:00,2004260N11331,11.8,-34.9,53,996
ATLN,200412L,-35.3,12.1,2004-09-17 12:00:00,55.0,57.5,994.0,AL122004,2004-09-17 12:00:00,2004260N11331,12.1,-35.3,55,994
ATLN,200412L,-35.6,12.6,2004-09-17 15:00:00,55.0,63.1,993.0,AL122004,2004-09-17 15:00:00,2004260N11331,12.5,-35.6,55,993
ATLN,200412L,-36.0,13.0,2004-09-17 18:00:00,55.0,68.8,992.0,AL122004,2004-09-17 18:00:00,2004260N11331,13.0,-36.0,55,992
ATLN,200412L,-38.4,14.8,2004-09-18 09:00:00,88.0,85.0,972.0,AL122004,2004-09-18 09:00:00,2004260N11331,14.7,-38.4,88,973
ATLN,200412L,-38.8,15.0,2004-09-18 12:00:00,90.0,90.0,970.0,AL122004,2004-09-18 12:00:00,2004260N11331,15.0,-38.8,90,970
ATLN,200412L,-39.2,15.3,2004-09-18 15:00:00,92.0,93.8,968.0,AL122004,2004-09-18 15:00:00,2004260N11331,15.3,-39.2,93,968
ATLN,200412L,-39.7,15.6,2004-09-18 18:00:00,95.0,97.5,965.0,AL122004,2004-09-18 18:00:00,2004260N11331,15.6,-39.7,95,965
ATLN,200412L,-40.2,15.8,2004-09-18 21:00:00,95.0,97.5,965.0,AL122004,2004-09-18 21:00:00,2004260N11331,15.8,-40.3,95,965
ATLN,200412L,-40.8,15.9,2004-09-19 00:00:00,95.0,97.5,965.0,AL122004,2004-09-19 00:00:00,2004260N11331,15.9,-40.8,95,965
ATLN,200412L,-42.0,16.1,2004-09-19 09:00:00,102.0,103.1,958.0,AL122004,2004-09-19 09:00:00,2004260N11331,16.1,-42.0,103,958
ATLN,200412L,-42.4,16.3,2004-09-19 12:00:00,105.0,105.0,955.0,AL122004,2004-09-19 12:00:00,2004260N11331,16.3,-42.4,105,955
ATLN,200412L,-42.9,16.5,2004-09-19 15:00:00,108.0,108.8,953.0,AL122004,2004-09-19 15:00:00,2004260N11331,16.5,-42.9,108,953
ATLN,200412L,-43.4,16.7,2004-09-19 18:00:00,110.0,112.5,951.0,AL122004,2004-09-19 18:00:00,2004260N11331,16.7,-43.4,110,951
ATLN,200412L,-44.5,16.8,2004-09-20 00:00:00,110.0,116.2,951.0,AL122004,2004-09-20 00:00:00,2004260N11331,16.8,-44.5,110,951
ATLN,200412L,-45.6,17.2,2004-09-20 09:00:00,112.0,142.5,950.0,AL122004,2004-09-20 09:00:00,2004260N11331,17.2,-45.6,113,950
ATLN,200412L,-46.0,17.5,2004-09-20 12:00:00,110.0,151.2,951.0,AL122004,2004-09-20 12:00:00,2004260N11331,17.5,-46.0,110,951
ATLN,200412L,-46.2,17.8,2004-09-20 15:00:00,110.0,156.9,951.0,AL122004,2004-09-20 15:00:00,2004260N11331,17.8,-46.3,110,951
ATLN,200412L,-46.5,18.1,2004-09-20 18:00:00,110.0,162.5,951.0,AL122004,2004-09-20 18:00:00,2004260N11331,18.1,-46.5,110,951
ATLN,200412L,-47.5,20.2,2004-09-21 09:00:00,122.0,203.1,940.0,AL122004,2004-09-21 09:00:00,2004260N11331,20.2,-47.5,123,941
ATLN,200412L,-47.8,20.8,2004-09-21 12:00:00,120.0,206.2,943.0,AL122004,2004-09-21 12:00:00,2004260N11331,20.8,-47.8,120,943
ATLN,200412L,-48.0,21.6,2004-09-21 15:00:00,112.0,209.4,946.0,AL122004,2004-09-21 15:00:00,2004260N11331,21.5,-48.1,113,946
ATLN,200412L,-48.3,22.3,2004-09-21 18:00:00,105.0,212.5,948.0,AL122004,2004-09-21 18:00:00,2004260N11331,22.3,-48.3,105,948
ATLN,200412L,-48.5,23.0,2004-09-21 21:00:00,102.0,212.5,952.0,AL122004,2004-09-21 21:00:00,2004260N11331,23.0,-48.5,103,952
ATLN,200412L,-49.5,26.2,2004-09-22 12:00:00,90.0,212.5,967.0,AL122004,2004-09-22 12:00:00,2004260N11331,26.2,-49.5,90,967
ATLN,200412L,-49.1,26.9,2004-09-22 15:00:00,90.0,215.6,968.0,AL122004,2004-09-22 15:00:00,2004260N11331,26.8,-49.2,90,969
ATLN,200412L,-48.7,27.5,2004-09-22 18:00:00,90.0,218.8,970.0,AL122004,2004-09-22 18:00:00,2004260N11331,27.5,-48.7,90,970
ATLN,200412L,-48.2,28.2,2004-09-22 21:00:00,92.0,228.1,968.0,AL122004,2004-09-22 21:00:00,2004260N11331,28.2,-48.2,93,968
ATLN,200412L,-45.3,31.6,2004-09-23 09:00:00,108.0,253.1,952.0,AL122004,2004-09-23 09:00:00,2004260N11331,31.6,-45.4,108,952
ATLN,200412L,-44.4,32.5,2004-09-23 12:00:00,105.0,256.2,953.0,AL122004,2004-09-23 12:00:00,2004260N11331,32.5,-44.4,105,953
ATLN,200412L,-43.7,33.5,2004-09-23 15:00:00,98.0,259.4,954.0,AL122004,2004-09-23 15:00:00,2004260N11331,33.5,-43.6,98,954
ATLN,200412L,-43.0,34.5,2004-09-23 18:00:00,90.0,262.5,955.0,AL122004,2004-09-23 18:00:00,2004260N11331,34.5,-43.0,90,955
ATLN,200412L,-40.9,41.0,2004-09-24 09:00:00,72.0,281.2,960.0,AL122004,2004-09-24 09:00:00,2004260N11331,41.0,-40.8,73,960
ATLN,200412L,-40.5,42.6,2004-09-24 12:00:00,70.0,287.5,961.0,AL122004,2004-09-24 12:00:00,2004260N11331,42.6,-40.5,70,961
ATLN,200412L,-40.5,44.0,2004-09-24 15:00:00,68.0,303.1,962.0,AL122004,2004-09-24 15:00:00,2004260N11331,44.1,-40.4,68,962
ATLN,200412L,-40.5,45.5,2004-09-24 18:00:00,65.0,318.8,962.0,AL122004,2004-09-24 18:00:00,2004260N11331,45.5,-40.5,65,962
ATLN,200413L,-32.4,13.3,2004-09-19 18:00:00,30.0,0.0,1004.0,AL132004,2004-09-19 18:00:00,2004264N13328,13.3,-32.4,30,1004
ATLN,200413L,-33.3,13.3,2004-09-20 00:00:00,30.0,0.0,1004.0,AL132004,2004-09-20 00:00:00,2004264N13328,13.3,-33.3,30,1004
ATLN,200413L,-34.8,13.4,2004-09-20 09:00:00,35.0,20.0,1003.0,AL132004,2004-09-20 09:00:00,2004264N13328,13.4,-34.9,35,1003
ATLN,200413L,-35.4,13.5,2004-09-20 12:00:00,40.0,40.0,1002.0,AL132004,2004-09-20 12:00:00,2004264N13328,13.5,-35.4,40,1002
ATLN,200413L,-35.9,13.6,2004-09-20 15:00:00,45.0,42.5,1000.0,AL132004,2004-09-20 15:00:00,2004264N13328,13.6,-35.9,45,1000
ATLN,200413L,-36.4,13.7,2004-09-20 18:00:00,50.0,45.0,997.0,AL132004,2004-09-20 18:00:00,2004264N13328,13.7,-36.4,50,997
ATLN,200413L,-38.7,14.0,2004-09-21 09:00:00,60.0,45.0,990.0,AL132004,2004-09-21 09:00:00,2004264N13328,14.0,-38.7,60,990
ATLN,200413L,-39.1,14.1,2004-09-21 12:00:00,60.0,45.0,990.0,AL132004,2004-09-21 12:00:00,2004264N13328,14.1,-39.1,60,990
ATLN,200413L,-39.4,14.2,2004-09-21 15:00:00,60.0,45.0,990.0,AL132004,2004-09-21 15:00:00,2004264N13328,14.2,-39.4,60,990
ATLN,200413L,-39.7,14.3,2004-09-21 18:00:00,60.0,45.0,990.0,AL132004,2004-09-21 18:00:00,2004264N13328,14.3,-39.7,60,990
ATLN,200413L,-40.9,14.3,2004-09-22 09:00:00,48.0,42.5,998.0,AL132004,2004-09-22 09:00:00,2004264N13328,14.3,-40.9,48,999
ATLN,200413L,-41.1,14.2,2004-09-22 12:00:00,45.0,40.0,1000.0,AL132004,2004-09-22 12:00:00,2004264N13328,14.2,-41.1,45,1000
ATLN,200413L,-41.3,14.1,2004-09-22 15:00:00,45.0,40.0,1000.0,AL132004,2004-09-22 15:00:00,2004264N13328,14.1,-41.3,45,1000
ATLN,200413L,-41.5,13.9,2004-09-22 18:00:00,45.0,40.0,1000.0,AL132004,2004-09-22 18:00:00,2004264N13328,13.9,-41.5,45,1000
